company_name,description,sectors,regions,backed,index_team,founders,ticker_symbol,company_profile_url,company_url,image_url,featured_content_urls,source_url,scraped_at
Thatch,Thatch is an all-in-one platform that makes it easy to offer your employees the most personalized healthcare experience.,Fintech; Healthcare,,,Jahanvi Sardana; Martin Mignot,Chris Ellis; Adam Stevenson,,https://www.indexventures.com/companies/thatch/,https://thatch.ai/,https://www.indexventures.com/media/images/chris_adam_1_-_3x2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/empowering-choice-thatch-and-a-new-era-of-freedom-in-healthcare/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
The Business of Fashion,"Fashion’s answer to The Economist, The Business of Fashion is a one-stop resource and insiders’ guide for fashion creatives, executives and entrepreneurs in over 200 countries.",Media,Europe,backed at Seed (all),,Imran Amed,,https://www.indexventures.com/companies/the-business-of-fashion/,http://businessoffashion.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Thread AI,Building the next phase of critical AI infrastructure.,AI/ML,,,Shardul Shah,Angela McNeal; Mayada Gonimah,,https://www.indexventures.com/companies/thread-ai-2/,http://threadai.com,https://www.indexventures.com/media/images/Maya__Angela_2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/thread-ai-emerges-from-stealth-to-help-enterprises-design-implement-and-manage-ai-workflows/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tiney,Find amazing childcare near you,Future Of Work,,backed at Seed (all),Hannah Seal,Brett Wigdortz; Edd Read; John Newbold,,https://www.indexventures.com/companies/tiney/,http://tiney.co,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tofu,Tofu scales B2B marketing campaigns with AI by personalizing omni-channel content across customer segments and repurposing existing content.,AI/ML,,,Nina Achadjian,EJ Cho; Elaine Zelby; Honglei Liu,,https://www.indexventures.com/companies/tofu/,http://tofuhq.com,https://www.indexventures.com/media/images/IMG_9007.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/tofu-raises-5m-seed-round-to-put-b2b-marketing-on-autopilot-with-ai/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Toolbx,"The Digital experience platform for modern building suppliers - TOOLBX enables Independent building suppiers to streamline payments, simplify AR, grow online sales and improve the customer experience. All integrated with their ERP.",Business Applications,North America,backed at Seed (all),,Chris Stringer; Erik Bornstein,,https://www.indexventures.com/companies/toolbx/,https://www.toolbx.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Transcend,Transcend is the data privacy infrastructure that makes it simple to give your users control over their personal data.,Data,North America,,,Ben Brook; Michael Farrell,,https://www.indexventures.com/companies/transcend/,http://transcend.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/privacy-will-define-next-generation-internet-history-announcing-our-25-million-series-transcend/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Trello,"Trello is a collaboration tool that organizes your projects into boards. In one glance, Trello tells you what's being worked on, who's working on what, and where something is in process.",Business Applications; Future Of Work,North America,,Neil Rimer,Michael Pryor,Atlassian,https://www.indexventures.com/companies/trello/,http://trello.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Trialpay,"TrialPay was founded in 2006 as an alternative payment platform, placing targeted promotions around transactions. The company has since grown into the leading value-exchange advertising platform serving developers in mobile and social gaming, utility software and online services, reaching over 200 million monthly users in over 180 countries.",Fintech,North America,,Danny Rimer,Terry Angelos; Alex Rampell; Eddie Lim,Visa,https://www.indexventures.com/companies/trialpay/,http://trialpay.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Trolltech,"Qt (formerly Trolltech) a leading provider of linux and cross-platform development software, was acquired by Nokia in 2008.",Data,Europe,,Neil Rimer,Eirik Chambe-Eng,OMX:NOK1V,https://www.indexventures.com/companies/trolltech/,http://trolltech.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Trouva,"Trouva is the new way to shop local. It's the marketplace for independent bricks and mortar boutiques, giving discerning shoppers access to unique homeware and fashion accessory products at the click of a button. A multi-channel tech platform specially for offline retailers it enables everything from live inventory management through to logistics, including click and collect and worldwide shipping.",Retail,Europe,backed at Seed (all),,Mandeep Singh; Alex Loizou,LON:MADE,https://www.indexventures.com/companies/trouva/,http://trouva.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/the-new-social-contract/; https://www.indexventures.com/perspectives/relationship/trouva/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Trustpilot,Trustpilot is an open community-based platform for sharing real reviews of shopping experiences and connecting online customers with the companies they buy from.,Business Applications,Europe,,,Peter Holten Muhlmann,LON: TRST,https://www.indexventures.com/companies/trustpilot/,http://trustpilot.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/trustpilot-the-trust-layer-for-the-internet-economy/; https://www.indexventures.com/perspectives/relationship/trustpilot/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Twelve Labs,Unlock the Potential of Your Video Data,AI/ML,,backed at Seed (all),Shardul Shah,Aiden Lee; Dave Chung; Jae Lee; Soyoung Lee,,https://www.indexventures.com/companies/twelve-labs/,http://twelvelabs.io,https://www.indexventures.com/media/images/team_photo_AwXcR9w.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/unlocking-the-power-of-video-with-twelve-labs/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Typeform,Typeform has reimagined forms and surveys for the smartphone era.,Future Of Work; Business Applications,Europe,,Neil Rimer,David Okuniev; Joaquim Lecha; Robert Munoz,,https://www.indexventures.com/companies/typeform/,http://typeform.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/typeform-secures-135-million-in-series-c/; https://www.indexventures.com/perspectives/relationship/typeform/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Ubiquity6,Our mission is to unlock new ways for people to connect in the physical spaces they care about.,Business Applications; Entertainment,North America,,Mike Volpi,Anjney Midha,Discord,https://www.indexventures.com/companies/ubiquity6/,http://ubiquity6.com,https://www.indexventures.com/media/images/team_npwm0vk.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Upollo,"Find and convert repeat trialers, account sharers & more",,Australasia,,Mike Volpi,Cayden Meyer,,https://www.indexventures.com/companies/upollo/,https://upollo.ai/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Valdera,Valdera is the modern sourcing platform that makes it easy to buy and sell high-quality chemicals and raw materials.,AI/ML; Business Applications,,,Georgia Stevenson; Jan Hammer,Sruti Arulmani; Dheev Arulmani,,https://www.indexventures.com/companies/valdera/,https://www.valdera.com/,https://www.indexventures.com/media/images/Valdera_1800_3.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/valdera-secures-15-million-to-help-manufacturers-make-the-next-generation-of-products-faster-safer-and-more-sustainably-than-ever-before/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Venice,The adaptive privileged access management (PAM) platform for the AI era.,AI/ML; Security,,,Juriaan Duizendstraal,Rotem Lurie; Or Vaknin,,https://www.indexventures.com/companies/venice/,https://www.venice.io/,https://www.indexventures.com/media/images/Or_Vaknin_and_Rotem_Lu.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/venice-security-emerges-from-stealth-with-33m-in-funding-to-redefine-enterprise-privileged-access-management-in-the-ai-era/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Vetted,The Internet's Favorite Products,AI/ML,North America,,,Stuart Kearney,,https://www.indexventures.com/companies/lustre/,https://vetted.ai/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Vinyl Equity,The transfer agent for modern public companies.,Business Applications; Fintech,,,Sofia Dolfe,Rob Schoder; Poornaprajna Udupi,,https://www.indexventures.com/companies/vinyl-equity/,http://vinylequity.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/vinyl-equity-secures-115m-seed-round-to-bolster-modern-transfer-agent-platform/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Vizcom,Deploying AI to transform the future of industrial product visualization and design at the speed of thought.,AI/ML; Business Applications,,,Nina Achadjian,Jordan Taylor; Kaelan Richards,,https://www.indexventures.com/companies/vizcom/,https://www.vizcom.ai/,https://www.indexventures.com/media/images/20240326_Index31331.0e7baf79.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/inside-vizcoms-vision-to-transform-industrial-design-with-ai/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Vooma,None,AI/ML; Data,,,Nina Achadjian,Jesse Buckingham; Mike Carter,,https://www.indexventures.com/companies/vooma/,http://vooma.ai,https://www.indexventures.com/media/images/Pilot_SF_2023_Half_186.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/vooma-secures-166-million-to-build-an-ai-powered-agent-for-the-1t-trucking-industry/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Vouch,"Vouch Insurance is a new kind of insurance company for startups. Built by founders for founders, we’ve re-designed everything about business insurance from scratch so you can move faster.",Fintech,,,,Sam Hodges; Travis Hedge,,https://www.indexventures.com/companies/vouch/,http://vouch.us,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Wealthfront,"Wealthfront fuses world-class financial expertise with next generation technology to provide access to the same high quality financial advice offered by major institutions and private wealth managers, without the high account minimums or costs.",Fintech,North America,backed by Index,Mike Volpi,Andy Rachleff; Dan Carroll,,https://www.indexventures.com/companies/wealthfront/,http://wealthfront.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/wealth-management-for-a-new-generation-wealthfront-goes-public/; https://www.indexventures.com/perspectives/relationship/wealthfront/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Weaviate,The AI Native Vector Database,AI/ML,,,,Bob van Luijt; Etienne Dilocker,,https://www.indexventures.com/companies/weaviate/,https://weaviate.io/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/yes-the-world-needs-another-database/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
